Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
1589,86.66666668781532,32.06163788418323,99.80181417045947,93.31279092382445,66.50639940383769,93.28524590154916,66.61020394395891,93.35474146794667,81.68566334105037,81.34926875622929,35.79508728463816,78.9739276803833,41.02282101146413,69.43117672736874,-97.97445362754839,91.28730712339534,0.20220175746320024,-80.6241316699861,88.12033654914428,-27.122441107992987,90.70685595337416,-19.802368435709937,99.99999999999997,100.0,93.84614893097987
1590,86.66666668781532,34.2612153659185,99.81705924579836,93.32590310787717,66.37096229438438,93.42950819260423,66.44759129527836,93.22367127180536,80.33651237416234,79.72951722136423,38.17065287738926,82.12401561085977,39.86802308425091,69.64828484275641,-97.97445362754839,89.6565027938514,-12.588931335739517,-80.6241316699861,85.99543638063919,-29.233938468026178,90.7979652240996,-22.264920384463622,99.99999999999997,100.0,93.84614893097987
1591,86.66666668781532,34.7210140403741,99.90852962289918,93.4308004943669,66.35741857234407,93.46885246161457,66.59665288065136,93.28920636987601,77.2040009279608,81.33354300191579,37.411118305878816,78.10230141079066,39.579323624971664,72.07989578489752,-97.97445362754839,92.14800940362188,-0.6515389733664563,-80.6241316699861,81.07529947411454,-25.098493637979143,90.6461164561431,-12.195121940188002,99.99999999999997,100.0,93.84614893097987
1592,86.66666668781532,31.328445383484777,99.78656912009808,93.19478135328202,66.42513713816572,93.40327868709306,66.46114235858593,93.31542040480937,84.36845778135088,82.68595691957142,35.24563671199836,77.49063383955601,39.48309046437058,70.92922274310759,-97.97445362754839,90.819205868515,-0.8911854947316158,-80.6241316699861,81.87393040419492,-22.039397465991975,90.84351983458343,-14.40671320566841,99.99999999999997,100.0,93.84614893097987
1593,86.66666668781532,33.167640122027294,99.80181417045947,93.29967873977174,66.45222456005638,93.35081967607067,66.54244867182518,93.22367127180536,80.28998991914318,80.0283063472007,36.910148672348896,81.43588959008903,39.89551826977636,70.56013894161295,-97.97445362754839,90.86447578891479,2.9581367408925985,-80.6241316699861,89.7176269154089,-19.43865071792595,90.78278033735238,-13.18327974621927,99.99999999999997,100.0,93.84614893097987
1594,86.66666668781532,31.216602458269065,99.74083391905893,93.41768831031419,66.39804971627504,93.35081967607067,66.488244462999,93.197457236872,81.99581298189392,78.8803271067955,39.770523603244655,83.07210032998847,41.229034914167016,71.56969169328322,-97.97445362754839,92.60101060764741,0.9960308395466768,-80.6241316699861,88.57672560341236,-17.26020344085403,90.46389793957111,-14.093012300180035,99.99999999999997,100.0,93.84614893097987
1595,86.66666668781532,31.93736796501466,99.80181417045947,93.40457614774448,66.41159341612538,93.42950819260423,66.44759129527836,93.23677830000929,80.35201984223042,77.54363894345337,35.374919207465695,82.38397430921773,40.665383554585176,70.09335648730455,-97.97445362754839,91.34770727733478,-12.948401105517348,-80.6241316699861,81.1751283403746,-31.211535995669465,91.31425100032122,-28.915379185061838,99.99999999999997,100.0,93.84614893097987
1596,86.66666668781532,30.595252882786312,99.86279442186,93.31279092382445,66.35741857234407,93.3770491815819,66.55599973513273,93.3678484961506,81.3600062067313,78.0625884493237,36.94246928959646,77.56709228909207,38.507011276858876,67.85714285079088,-97.97445362754839,90.75880571457559,-3.2876507083831967,-80.6241316699861,81.26069595337783,-29.15153857104104,90.91944421856168,-12.744098499094264,99.99999999999997,100.0,93.84614893097987
1597,86.66666668781532,32.83211134638019,99.83230429615975,93.45702484098933,66.39804971627504,93.35081967607067,66.58310183954583,93.21056426507593,81.0343490724122,82.73313413098188,38.396897224599286,82.72039148216567,38.65823480851087,70.90751193334738,-97.97445362754839,91.89130871226946,-0.9361192251562613,-80.6241316699861,88.41985167739391,-26.74134158464767,90.72204084012135,-10.37565680656806,99.99999999999997,100.0,93.84614893097987
1598,86.66666668781532,32.35988567797173,99.74083391905893,93.45702484098933,66.49285570398737,93.35081967607067,66.47469339969146,93.18435023014257,81.96479802035032,81.20773707046783,39.23723335246717,81.87934858737668,39.02941984689052,73.4693877518353,-97.97445362754839,91.74030832742089,3.137871638051422,-80.6241316699861,84.09868796842956,-29.924037605487644,90.67648620475863,-15.912477459498376,99.99999999999997,100.0,93.84614893097987
1599,86.66666668781532,32.372312671924604,99.81705924579836,93.39146396369176,66.42513713816572,93.48196722511378,66.54244867182518,93.18435023014257,84.04280064703181,82.81176285101938,37.79896573932666,84.09664347359936,40.63788836905972,73.0026052975269,-97.97445362754839,90.47190494625342,-6.103497340558761,-80.6241316699861,81.07529947411454,-26.051242447186205,90.75241058873688,-9.058113090891425,99.99999999999997,100.0,93.84614893097987
1600,86.66666668781532,35.143531753331175,99.92377469823808,93.31279092382445,66.39804971627504,93.29836066504834,66.56955077623826,93.31542040480937,78.55315189484884,82.21418462511153,39.625080812392085,81.35943116560688,41.339015678792876,72.12331740441796,-97.97445362754839,91.92150878923918,-8.859432348527974,-80.6241316699861,82.90074157330896,-22.770696544352035,90.99536860253993,-19.849423576672876,99.99999999999997,100.0,93.84614893097987
1601,86.66666668781532,30.86864670902918,99.78656912009808,93.39146396369176,66.33033115045339,93.39016394508107,66.61020394395891,93.39406253108396,79.71621306706777,79.8867746614392,34.340659349635345,80.7018885196398,40.54165520845862,71.47199304046948,-97.97445362754839,91.33260722647996,1.9695948433288066,-80.6241316699861,87.43582429141584,-17.32200335726457,90.93462910530887,-14.579248688267981,99.99999999999997,100.0,93.84614893097987
1602,86.66666668781532,31.191748470363336,99.84754937149862,93.4308004943669,66.34387487249373,93.39016394508107,66.56955077623826,93.26299233494268,82.58509730203741,81.20773707046783,36.73238526424875,80.22784617260237,38.13582621595515,71.96048632232358,-97.97445362754839,90.51720507407795,2.748446031630607,-80.6241316699861,89.84594980544433,-18.702201633875053,90.78278033735238,-16.367343736478773,99.99999999999997,100.0,93.84614893097987
1603,86.66666668781532,34.39791225867987,99.78656912009808,93.33901527044691,66.42513713816572,93.46885246161457,66.47469339969146,93.27609936314661,80.63115452153033,80.2327409986861,37.055591463201466,81.54293141442875,42.10888094107763,70.07164567754434,-97.97445362754839,92.31410983932527,-1.5202576225175761,-80.6241316699861,89.80319452841216,-24.74314408317999,90.4790828263183,-12.289232222113867,99.99999999999997,100.0,93.84614893097987
1604,86.66666668781532,30.64496085859777,99.74083391905893,93.28656657720202,66.42513713816572,93.40327868709306,66.55599973513273,93.22367127180536,81.82523068070034,79.36782512980386,36.42533936068128,79.58559522656407,38.974429475839614,71.851932255737,-97.97445362754839,92.04230912185791,0.35198081797902603,-80.6241316699861,88.71933827617407,-27.817690238488666,90.9498139671772,-12.414712563750498,99.99999999999997,100.0,93.84614893097987
1605,86.66666668781532,31.079905565507715,99.74083391905893,93.29967873977174,66.47931198194703,93.3770491815819,66.55599973513273,93.35474146794667,82.77118709670654,81.6795093649277,35.116354243008104,78.04113466118335,40.83035469026193,71.23317411532163,-97.97445362754839,90.75880571457559,-9.099078869893134,-80.6241316699861,82.13063319647345,-30.732586594548827,90.58537695891205,-18.955376052567473,99.99999999999997,100.0,93.84614893097987
1606,86.66666668781532,31.78824405794036,99.78656912009808,93.37835180112202,66.46576828209672,93.4557376981154,66.488244462999,93.35474146794667,82.24393269965026,81.74241233065166,35.43956044196082,79.922012399512,38.87819631523851,73.01346069351429,-97.97445362754839,92.05740914797282,2.9581367408925985,-80.6241316699861,84.38391329058727,-18.78460153086019,90.72204084012135,-8.509136531985177,99.99999999999997,100.0,93.84614893097987
1607,86.66666668781532,32.09891884568174,99.72558884372006,93.3521274544996,66.34387487249373,93.3639344395699,66.56955077623826,93.31542040480937,85.79514616480168,81.56942916202826,37.5565610967314,81.13005581699866,38.36953532670756,71.75423360292329,-97.97445362754839,89.92830351131873,-15.53957913464923,-80.6241316699861,88.77638333593247,-16.446504457071082,91.01055348928715,-29.072229637806018,99.99999999999997,100.0,93.84614893097987
1608,86.66666668781532,34.149372440702805,99.74083391905893,93.32590310787717,66.45222456005638,93.35081967607067,66.62375498506444,93.1450291670053,82.91075443635648,86.08271740361147,35.116354243008104,79.00451105518695,39.070662636440716,71.27659573484205,-97.97445362754839,91.90640876312425,-0.5616715370569381,-80.6241316699861,85.75299486498311,-29.46053818515719,90.73719534973092,-11.834365919435086,99.99999999999997,100.0,93.84614893097987
1609,86.66666668781532,36.06312912260245,99.83230429615975,93.24723004652688,66.28970000652237,93.31147540706033,66.59665288065136,93.197457236872,80.61564705346228,80.51580437020903,38.089851321031816,79.47855340222435,39.881770688275665,70.46244028879921,-97.97445362754839,91.90640876312425,-2.2691529987162085,-80.6241316699861,89.74614944528811,-17.780352783717035,90.84351983458343,-13.575405852381337,99.99999999999997,100.0,93.84614893097987
1610,86.66666668781532,30.71952280195488,99.84754937149862,93.29967873977174,66.45222456005638,93.3245901705595,66.52889760851764,93.24988532821325,81.6546483540993,81.69523509347619,37.346477071383674,83.86726815004502,39.74429473812437,69.56144158593004,-97.97445362754839,90.10950399787693,1.280611091336496,-80.6241316699861,81.84537934484625,-23.12604610168252,90.67648620475863,-10.579562374576781,99.99999999999997,100.0,93.84614893097987
1611,86.66666668781532,32.335031690066,99.92377469823808,93.24723004652688,66.34387487249373,93.39016394508107,66.488244462999,93.31542040480937,78.58416685639244,77.7480735949388,36.958629611458775,81.4053062152854,41.02282101146413,72.43812417261934,-97.97445362754839,89.56590256294227,-4.27619263048679,-80.6241316699861,88.94751853857336,-25.592893019889964,90.4790828263183,-11.097168848073878,99.99999999999997,100.0,93.84614893097987
1612,86.66666668781532,30.930781658433418,99.84754937149862,93.31279092382445,66.49285570398737,93.3639344395699,66.58310183954583,93.21056426507593,84.61657749910722,82.04120145648812,34.77698772219307,84.0048933491884,38.93318668628942,70.99435519017375,-97.97445362754839,91.19667668506146,-15.943982634851722,-80.6241316699861,85.3822019298221,-17.842152708565326,91.2535115030902,-33.338561690324255,99.99999999999997,100.0,93.84614893097987
1613,86.66666668781532,32.91910028369017,99.75607896942032,93.31279092382445,66.49285570398737,93.40327868709306,66.488244462999,93.22367127180536,78.33604713863613,77.88960528070027,35.0193923912654,82.85801668130904,39.19439098256727,69.30091185102195,-97.97445362754839,90.72860563760587,-1.8647494985137314,-80.6241316699861,82.58699372127207,-22.384447028816282,90.55500721029652,-16.085012942097947,99.99999999999997,100.0,93.84614893097987
1614,86.66666668781532,30.446128996072105,99.77132404475921,93.4308004943669,66.45222456005638,93.46885246161457,66.59665288065136,93.43338357274672,80.97231914932499,81.22346279901629,38.65546218905686,79.52442847695676,39.18064337854251,70.25618756939893,-97.97445362754839,92.23860963453102,2.5237774285869534,-80.6241316699861,85.28237306356208,-29.990987521682598,90.58537695891205,-8.728727155547674,99.99999999999997,100.0,93.84614893097987
1615,86.66666668781532,34.8328569655898,99.83230429615975,93.32590310787717,66.39804971627504,93.40327868709306,66.52889760851764,93.17124320193864,79.32852600966146,78.29847460943617,37.08791210692608,81.45118129001781,40.30794609770621,73.15458096584844,-97.97445362754839,92.28390976235555,-10.611847540611905,-80.6241316699861,87.93496862271608,-15.936655091838752,90.7979652240996,-23.03348756693238,99.99999999999997,100.0,93.84614893097987
1616,86.66666668781532,34.609171115158404,99.86279442186,93.19478135328202,66.35741857234407,93.3245901705595,66.55599973513273,93.34163443974273,80.088392656406,79.1004874868294,34.42146090599279,78.79042740650749,39.09815782196617,74.05557966871761,-97.97445362754839,91.57420786697757,-3.2427170024983383,-80.6241316699861,89.10439246459184,-19.35625082094081,90.8131500859679,-17.71625753756456,99.99999999999997,100.0,93.84614893097987
1617,86.66666668781532,32.55871754049741,99.75607896942032,93.29967873977174,66.47931198194703,93.46885246161457,66.488244462999,93.27609936314661,84.89571217840717,79.00613303824346,36.74854558611108,80.27372124733478,38.465768487308665,72.36213632956581,-97.97445362754839,89.85280330652448,-3.2576948962800145,-80.6241316699861,88.89047347881494,-19.706450381018207,90.8283349727151,-19.535722696882885,99.99999999999997,100.0,93.84614893097987
1618,86.66666668781532,33.75170871565146,99.84754937149862,93.3521274544996,66.49285570398737,93.3639344395699,66.44759129527836,93.22367127180536,76.36659689006098,80.0283063472007,36.5384615342863,80.7477635943722,38.78196315463741,69.55058618994268,-97.97445362754839,91.93660884009397,1.9096832191224706,-80.6241316699861,85.02567027128354,-30.722286607636633,90.38797355559284,-9.638459735206851,99.99999999999997,100.0,93.84614893097987
1619,86.66666668781532,32.57114453445027,99.71034379335867,93.31279092382445,66.39804971627504,93.3770491815819,66.55599973513273,93.18435023014257,81.59261843101208,76.7888032774706,37.734324504831534,84.66243597010157,38.98817705734031,70.35388622221267,-97.97445362754839,91.37790735430447,-1.1907436648429126,-80.6241316699861,81.07529947411454,-31.098236137947733,90.9649988539244,-20.759156130633656,99.99999999999997,100.0,93.84614893097987
1620,86.66666668781532,31.00534360179053,99.78656912009808,93.4439126784196,66.43868086020603,93.3770491815819,66.52889760851764,93.34163443974273,81.79421569374927,78.990407309695,37.03943116781622,78.42342688380984,39.771789923649806,72.62266608225941,-97.97445362754839,90.29070448443512,-11.315809186385891,-80.6241316699861,80.84711921171522,-27.97219004554674,90.41834332908725,-22.81389694336987,99.99999999999997,100.0,93.84614893097987
1621,86.66666668781532,31.253883440127666,99.93901974859946,93.41768831031419,66.41159341612538,93.4557376981154,66.58310183954583,93.26299233494268,81.34449871325575,80.6258845731085,34.53458307959781,80.93126386824798,41.60021995254667,72.67694311555267,-97.97445362754839,91.78560843050549,2.778401843733775,-80.6241316699861,80.33371362715819,-28.5283893506183,90.78278033735238,-10.75209788287475,99.99999999999997,100.0,93.84614893097987
1622,86.66666668781532,35.081396803926935,99.78656912009808,93.31279092382445,66.41159341612538,93.35081967607067,66.488244462999,93.23677830000929,84.47701015945728,83.23635790830372,36.68390432513887,81.60409818908997,40.10173219500332,72.69865392531288,-97.97445362754839,90.30580451055003,-20.36246537405556,-80.6241316699861,90.31657158349971,-19.8249002334617,91.20795686772745,-34.13849893250379,99.99999999999997,100.0,93.84614893097987
1623,86.66666668781532,29.93662234580505,99.80181417045947,93.24723004652688,66.42513713816572,93.4557376981154,66.52889760851764,93.39406253108396,79.03388383688596,77.150495369031,36.34453783080092,78.69867728209655,39.24938135361816,71.20060789178855,-97.97445362754839,90.56250520190245,7.196884582937628,-80.6241316699861,87.50713062779668,-28.21938973650215,90.7979652240996,-7.960159973078916,99.99999999999997,100.0,93.84614893097987
1624,86.66666668781532,33.9256865902714,99.86279442186,93.3521274544996,66.35741857234407,93.46885246161457,66.54244867182518,93.197457236872,79.17345117653593,78.36137757516013,34.922430513045654,83.13326707959578,39.53808083542147,72.17759443771122,-97.97445362754839,91.92150878923918,-1.5502134346207441,-80.6241316699861,87.3074728952766,-29.08458865484609,90.78278033735238,-12.508822845676377,99.99999999999997,100.0,93.84614893097987
1625,86.66666668781532,32.91910028369017,99.74083391905893,93.29967873977174,66.42513713816572,93.3377049125715,66.54244867182518,93.17124320193864,82.22842520617473,83.44079258555419,36.409179065296044,80.04434589872659,39.68930436707346,70.7012592139471,-97.97445362754839,90.0642038700524,-2.7784018535496955,-80.6241316699861,81.81688534443653,-31.808935249233595,90.342418945109,-14.40671320566841,99.99999999999997,100.0,93.84614893097987
1626,86.66666668781532,34.38548528508707,99.80181417045947,93.4439126784196,66.38450599423473,93.39016394508107,66.488244462999,93.21056426507593,80.83275180967502,77.88960528070027,36.11829348359089,78.39284350900618,38.91943910478871,71.98219713208378,-97.97445362754839,91.12120666295205,5.040065890651192,-80.6241316699861,81.90245293407413,-22.84794645252184,90.75241058873688,-9.591404594243912,99.99999999999997,100.0,93.84614893097987
1627,86.66666668781532,30.6698148465035,99.81705924579836,93.28656657720202,66.35741857234407,93.4426229561034,66.54244867182518,93.34163443974273,80.1194076179496,83.77103319425265,36.36069812618615,79.35621990300973,38.465768487308665,71.48284845424233,-97.97445362754839,91.57420786697757,-6.6127461953922335,-80.6241316699861,89.70336566215211,-16.276554665847723,90.9498139671772,-21.119912151386572,99.99999999999997,100.0,93.84614893097987
1628,86.66666668781532,34.65887909096986,99.90852962289918,93.28656657720202,66.37096229438438,93.39016394508107,66.59665288065136,93.39406253108396,78.80127161260518,81.93112125358863,36.102133161728574,78.499885308292,41.16029693909137,71.2114633055614,-97.97445362754839,89.82260322955476,-3.4973414176451882,-80.6241316699861,86.38049059242262,-30.5111368712958,90.52463746168105,-15.928162489353767,99.99999999999997,100.0,93.84614893097987
1629,86.66666668781532,36.06312912260245,99.80181417045947,93.29967873977174,66.45222456005638,93.4557376981154,66.59665288065136,93.22367127180536,80.36752733570594,81.83676677923765,36.06981254448101,81.6346815638936,40.665383554585176,69.17064697467517,-97.97445362754839,92.28390976235555,-3.946678648272325,-80.6241316699861,81.00399316109936,-31.23728596337185,91.01055348928715,-23.3001333314578,99.99999999999997,100.0,93.84614893097987
1630,86.66666668781532,29.526531626800832,99.67985366765839,93.4439126784196,66.38450599423473,93.31147540706033,66.54244867182518,93.27609936314661,78.599674349868,81.27064003619182,37.831286356574225,77.18480006646564,41.050316196989584,73.97959182566412,-97.97445362754839,92.64631071073204,-3.8418332936413293,-80.6241316699861,84.42669709708893,-31.963435056291672,90.40312806520241,-14.877264512504198,99.99999999999997,100.0,93.84614893097987
1631,86.66666668781532,34.16179943465566,99.78656912009808,93.48324918761176,66.41159341612538,93.3770491815819,66.58310183954583,93.34163443974273,80.10390012447408,81.89966977072666,37.08791210692608,79.69263705090378,40.610393183534285,71.1354754625079,-97.97445362754839,91.19667668506146,-8.634763720944505,-80.6241316699861,82.24472331599027,-32.47328441814891,90.93462910530887,-23.943220146591543,99.99999999999997,100.0,93.84614893097987
1632,86.66666668781532,33.068224190764454,99.75607896942032,93.27345439314931,66.43868086020603,93.39016394508107,66.488244462999,93.23677830000929,76.49065673623542,78.59726370950753,37.08791210692608,78.56105208295318,40.44542204785752,67.41207120624271,-97.97445362754839,91.15140676466167,-5.189844985522782,-80.6241316699861,81.44609240927552,-29.398738261996453,90.88907446994615,-21.151282236795723,99.99999999999997,100.0,93.84614893097987
1633,86.66666668781532,32.93152727764303,99.66460859231952,93.32590310787717,66.41159341612538,93.3639344395699,66.51534656741211,93.24988532821325,80.22795999605597,76.74162604029507,37.78280544394141,78.6833855821678,40.44542204785752,72.0364741653771,-97.97445362754839,92.29900978847046,-3.7220100452286573,-80.6241316699861,82.24472331599027,-21.802497761104988,90.61574670752758,-16.257548424697518,99.99999999999997,100.0,93.84614893097987
1634,86.66666668781532,31.253883440127666,99.78656912009808,93.32590310787717,66.45222456005638,93.41639345059224,66.51534656741211,93.27609936314661,81.91827556533116,79.1476647240049,36.26373627444346,82.5827662830223,40.44542204785752,70.0825010735317,-97.97445362754839,90.92490615027894,3.1828053684760675,-80.6241316699861,80.54763263630075,-29.300888384221132,90.52463746168105,-9.450239197053506,99.99999999999997,100.0,93.84614893097987
1635,86.66666668781532,30.76923077776634,99.80181417045947,93.2603422305796,66.51994312587803,93.4426229561034,66.44759129527836,93.11881513207194,81.3289912451877,81.2391885533298,36.26373627444346,80.59484672035396,40.94033543236371,70.78810247077344,-97.97445362754839,90.90980612416404,0.8762075911340048,-80.6241316699861,87.07929263287728,-17.388953279365946,90.52463746168105,-11.003058591846411,99.99999999999997,100.0,93.84614893097987
1636,86.66666668781532,35.96371319133961,99.72558884372006,93.39146396369176,66.38450599423473,93.39016394508107,66.488244462999,93.3678484961506,79.26649608657425,82.79603712247092,36.34453783080092,80.7477635943722,38.85070112971307,71.86278766950987,-97.97445362754839,92.45001019805893,-1.4603459983112401,-80.6241316699861,87.83513975645606,-27.446890702055548,90.98018371579273,-20.084699230090763,99.99999999999997,100.0,93.84614893097987
1637,86.66666668781532,32.80725735847446,99.75607896942032,93.3521274544996,66.47931198194703,93.3639344395699,66.50179550410454,93.23677830000929,82.50755988547468,79.52508256987883,36.34453783080092,82.91918343091632,41.146549357590686,71.244029511309,-97.97445362754839,90.51720507407795,-17.93604434830081,-80.6241316699861,90.33086136622599,-20.03089997170567,90.8131500859679,-24.42945650898109,99.99999999999997,100.0,93.84614893097987
1638,86.66666668781532,30.84379272112345,99.75607896942032,93.31279092382445,66.42513713816572,93.48196722511378,66.65085711167958,93.34163443974273,81.56160346946848,83.77103319425265,36.700064647001184,79.96788744919053,38.149573819979906,69.85453754437121,-97.97445362754839,90.00380371611298,-2.1792855624067187,-80.6241316699861,89.40387906337197,-25.567143052187582,90.50945257493383,-12.88526389628467,99.99999999999997,100.0,93.84614893097987
1639,86.66666668781532,32.9066732897373,99.78656912009808,93.2603422305796,66.41159341612538,93.3377049125715,66.47469339969146,93.18435023014257,85.73311621630702,81.63233212775222,37.0232708459539,80.1513877230663,39.68930436707346,71.51541467777541,-97.97445362754839,91.90640876312425,-3.2127611903951703,-80.6241316699861,81.16086708711781,-26.113042370346946,90.87388958319896,-16.367343736478773,99.99999999999997,100.0,93.84614893097987
1640,86.66666668781532,32.049210890230356,99.75607896942032,93.39146396369176,66.41159341612538,93.3639344395699,66.56955077623826,93.28920636987601,78.13444987589892,80.48435288734703,37.5565610967314,78.30109335954134,40.78911190071172,70.57099435538579,-97.97445362754839,90.48700499710823,-8.455028848325483,-80.6241316699861,82.38733598875193,-22.626496730956358,90.52463746168105,-20.86895144241491,99.99999999999997,100.0,93.84614893097987
1641,86.66666668781532,34.310923321369884,99.96950987429972,93.39146396369176,66.33033115045339,93.40327868709306,66.52889760851764,93.22367127180536,74.05598201369122,78.61298946382107,39.70588236874953,78.28580168466644,40.087984590978564,72.92661745447343,-97.97445362754839,91.40810743127419,2.179285552590798,-80.6241316699861,81.40330860277389,-25.433243219797678,90.60056182078038,-12.555877960940919,99.99999999999997,100.0,93.84614893097987
1642,86.66666668781532,30.980489634244876,99.90852962289918,93.28656657720202,66.43868086020603,93.41639345059224,66.56955077623826,93.22367127180536,78.53764440137331,80.09120931292466,38.93018747537677,81.23709764133838,39.139400611516365,72.77464176836641,-97.97445362754839,91.87620868615453,-4.381037985117786,-80.6241316699861,89.83171705829137,-18.42925197352971,90.69167109150582,-14.187122582105914,99.99999999999997,100.0,93.84614893097987
1643,86.66666668781532,34.06238350339284,99.93901974859946,93.24723004652688,66.46576828209672,93.39016394508107,66.44759129527836,93.27609936314661,80.53810963689952,82.33999055655951,38.34841628548941,79.06567780479423,41.861424248824534,69.5940078094631,-97.97445362754839,90.00380371611298,-11.929903395850374,-80.6241316699861,85.55333713246303,-30.233037219603794,90.60056182078038,-24.50788173535318,99.99999999999997,100.0,93.84614893097987
1644,86.66666668781532,32.608425495948794,99.8780394971989,93.39146396369176,66.45222456005638,93.39016394508107,66.62375498506444,93.22367127180536,79.17345117653593,80.46862713303352,36.42533936068128,76.38963224640904,39.63431399602257,70.04993486778413,-97.97445362754839,91.12120666295205,-5.219800797625936,-80.6241316699861,84.21277808794638,-30.94373633088966,90.8131500859679,-18.171123840243325,99.99999999999997,100.0,93.84614893097987
1645,86.66666668781532,32.210761770897435,99.74083391905893,93.3521274544996,66.43868086020603,93.3377049125715,66.51534656741211,93.17124320193864,79.6076606889614,81.99402421931259,36.97478993332109,78.59163545775684,42.53505635050817,69.52887538018244,-97.97445362754839,92.1782094805916,3.5123193261507453,-80.6241316699861,81.58870508203721,-29.718037863024804,90.52463746168105,-9.0110579499285,99.99999999999997,100.0,93.84614893097987
1646,86.66666668781532,31.87523301561042,99.84754937149862,93.39146396369176,66.42513713816572,93.3639344395699,66.43404025417283,93.31542040480937,80.32100488068679,79.4621795783898,37.734324504831534,83.85197645011627,39.45559525632106,75.33651758685433,-97.97445362754839,90.27560443358034,-10.761626601127745,-80.6241316699861,81.58870508203721,-25.525943103695013,90.7675954754841,-24.303976167344445,99.99999999999997,100.0,93.84614893097987
1647,86.66666668781532,32.95638126554876,99.84754937149862,93.33901527044691,66.42513713816572,93.40327868709306,66.62375498506444,93.31542040480937,80.61564705346228,78.5500864980971,39.318034908824615,79.89142902470834,38.067088263403576,69.23577940395579,-97.97445362754839,91.6044079439473,-0.5916273491601061,-80.6241316699861,85.52481460258382,-19.07815116334238,90.8131500859679,-13.496980626009247,99.99999999999997,100.0,93.84614893097987
1648,86.66666668781532,32.881819322191646,99.74083391905893,93.29967873977174,66.43868086020603,93.3377049125715,66.63730604837201,93.3285274330133,79.88679536826135,79.32064789262836,39.54427925603464,79.03509442999058,40.624140765034966,71.83022144597679,-97.97445362754839,92.35937975972506,4.036546099305724,-80.6241316699861,88.59095835056532,-16.621604237109782,90.78278033735238,-8.415026275757697,99.99999999999997,100.0,93.84614893097987
1649,86.66666668781532,32.35988567797173,99.93901974859946,99.73775651229272,66.42513713816572,99.79016393442339,66.55599973513273,99.55436136318389,79.2509885930987,94.18147507793668,37.427278601264064,92.07890512413024,40.624140765034966,93.95353885039476,-97.97445362754839,90.07930392090721,-14.925484925184747,-80.6241316699861,85.71021105848148,-16.6731041674519,91.17758711911195,-28.335032540746425,99.99999999999997,100.0,93.84614893097987
1650,86.66666668781532,37.36796322297219,99.8780394971989,99.68530779756486,66.39804971627504,99.76393442891222,66.52889760851764,99.6985385660546,80.522602143424,95.20364836112887,34.292178410525466,92.2318220232024,39.37310969974472,83.43465044554766,-97.97445362754839,90.92490615027894,6.447989206738981,-80.6241316699861,90.34512264284841,-22.36384705667944,90.55500721029652,-8.697357070138523,99.99999999999997,100.0,93.84614893097987
1651,86.66666668781532,36.311668940579494,99.77132404475921,99.67219563499515,66.38450599423473,99.73770492340105,66.50179550410454,99.67232453112123,83.63960609614998,92.76615819455705,38.283775050994265,89.15819254226201,39.19439098256727,79.95006513221584,-97.97445362754839,92.51041035199835,-4.560772857736808,-80.6241316699861,90.84426697414862,-19.845500205598547,90.84351983458343,-17.747627622973724,99.99999999999997,100.0,93.84614893097987
1652,86.66666668781532,37.81533490347492,99.83230429615975,99.76398085891515,66.49285570398737,99.81639343993459,66.55599973513273,99.73785962919189,77.96386757470535,94.00849190931322,35.89204913638086,91.49782095275313,42.026395384501285,82.75075987585161,-97.97445362754839,90.48700499710823,-8.694675369690643,-80.6241316699861,84.54078721660575,-31.29908588653259,90.91944421856168,-21.10422712153118,99.99999999999997,100.0,93.84614893097987
1653,86.66666668781532,33.00608922100014,99.81705924579836,99.79020520553757,66.38450599423473,99.82950820343376,66.51534656741211,99.71164559425853,80.41404976531763,92.86051266890806,37.75048482669385,88.69944187009946,40.747869111161506,79.73295699904268,-97.97445362754839,90.35110463837454,-20.227664207321403,-80.6241316699861,81.26069595337783,-32.854383942337996,90.98018371579273,-35.550152930106286,99.99999999999997,100.0,93.84614893097987
1654,86.66666668781532,32.29775070820742,99.81705924579836,99.71153214418732,66.39804971627504,99.81639343993459,66.61020394395891,99.67232453112123,78.36706210017974,89.49520364196496,38.6393018936716,94.15857481120955,38.3007973516319,81.10073815622026,-97.97445362754839,92.29900978847046,-8.410095117900823,-80.6241316699861,85.96691385075998,-18.15115232436903,90.84351983458343,-22.453140922616953,99.99999999999997,100.0,93.84614893097987
1655,86.66666668781532,32.75754940302308,99.81705924579836,99.80331736810729,66.42513713816572,99.84262294544575,66.51534656741211,99.6985385660546,81.85624564224395,97.90847617067513,33.160956700952426,88.98998394326108,41.25653009969247,80.89448545460546,-97.97445362754839,89.95850358828845,-6.298210156039062,-80.6241316699861,80.73302909219841,-27.349040825124,90.55500721029652,-10.956003450883472,99.99999999999997,100.0,93.84614893097987
1656,86.66666668781532,34.11209145884422,99.78656912009808,99.93443912270243,66.38450599423473,99.77704919241143,66.62375498506444,99.6592175243918,84.35295028787536,93.66252554630131,38.687782806304426,90.96261183105455,40.184217751579666,78.95136777653293,-97.97445362754839,91.03057622461817,-0.052422682223451034,-80.6241316699861,89.83171705829137,-17.219003488142587,90.70685595337416,-9.120853261709755,99.99999999999997,100.0,93.84614893097987
